,max_time,save.full_data.interval,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.persistence_time,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.migration_bias,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].motility.speed,cell_definitions.cell_definition[@name='malignant_epithelial_cell'].mechanics.cell_adhesion_affinities.cell_adhesion_affinity[@name='malignant_epithelial_cell'],cell_definitions.cell_definition[@name='M0_macrophage'].motility.persistence_time,cell_definitions.cell_definition[@name='M0_macrophage'].motility.migration_bias,cell_definitions.cell_definition[@name='M1_macrophage'].motility.persistence_time,cell_definitions.cell_definition[@name='M1_macrophage'].motility.migration_bias,cell_definitions.cell_definition[@name='M1_macrophage'].cell_interactions.dead_phagocytosis_rate,cell_definitions.cell_definition[@name='M2_macrophage'].motility.persistence_time,cell_definitions.cell_definition[@name='M2_macrophage'].motility.migration_bias,cell_definitions.cell_definition[@name='M2_macrophage'].cell_interactions.dead_phagocytosis_rate,cell_definitions.cell_definition[@name='effector_T_cell'].cell_interactions.attack_rates.attack_rate[@name='malignant_epithelial_cell'],cell_definitions.cell_definition[@name='exhausted_T_cell'].secretion.substrate[@name='pro-inflammatory_factor'].secretion_rate,cell_definitions.cell_definition[@name='exhausted_T_cell'].secretion.substrate[@name='pro-inflammatory_factor'].secretion_target,initial_conditions.cell_positions.filename,initial_conditions.cell_positions.folder
10,10080.0,1440.0,4.880068647734312,0.21778741064875592,10.89718180456208,1.8451679481234886,8.289138489410481,0.6219479520691231,15.557939702325793,0.9171932080587217,0.042184150182429506,7.376205853107151,0.6937935265419981,0.06535172994012424,3.1729433336012356,0.30676677473664477,0.1089083042596833,spheroid_2.csv,../cell_patterns
11,10080.0,1440.0,12.952182015688907,0.25438777127732687,7.932528238998408,2.7625566156875,4.453580710900943,0.8044323300585248,23.910801699582763,0.6880123441695831,0.2792517488764764,8.556326544932798,0.08771240518916161,0.7844519032351766,4.804789183819965,0.15701251687263698,0.21207666999881503,spheroid_0.csv,../cell_patterns
12,10080.0,1440.0,9.440315255550296,0.4212637369893244,1.699707462971058,3.9046328893066513,12.105553081583702,0.330829038364029,10.934117666791716,0.3408045095534156,0.7525163191318563,2.326873928729995,0.9577179185763272,0.02021733994632789,1.4354624464212589,0.8543218312427192,0.5416241263819463,spheroid_1.csv,../cell_patterns
13,10080.0,1440.0,10.57647275962829,0.7003638810491494,13.704716505336505,1.1053190227596517,13.618500222127631,0.7172040600374469,15.32067705357684,0.7450278396108609,0.7916177136136738,2.7349098404114325,0.07529805766238681,0.5376901987266929,0.36598310426563413,0.5527161596445589,0.8469179518103529,spheroid_2.csv,../cell_patterns
14,10080.0,1440.0,15.670890768893953,0.6040636582334967,9.029702142792774,4.222047539069488,16.387161543723668,0.28264522092447975,19.700567042762106,0.9294982339406548,0.3802891966101015,0.5243087591425728,0.7014975976324641,0.43209985519918886,0.9363099720194574,0.010381791433998429,0.9669513388695793,spheroid_0.csv,../cell_patterns
15,10080.0,1440.0,17.21964448989937,0.7751725587674667,9.502328725813497,0.2948119102295687,19.160707472842123,0.5433464360788433,22.030890914034178,0.11099228124208865,0.8366893655452944,7.745312927548881,0.5399753387497619,0.012061198645043318,0.7928052569830956,0.2988920918167148,0.8082575211892603,spheroid_1.csv,../cell_patterns
16,10080.0,1440.0,24.15997887950561,0.3058019060543739,4.830962492853427,3.2985398924630775,5.127236004920633,0.16613809146140596,6.1174053133440855,0.8763700318080696,0.855265102577912,5.189193943062544,0.11940330459800606,0.7716747514859361,2.6681956393348587,0.3944384890843749,0.9495249410256473,spheroid_2.csv,../cell_patterns
17,10080.0,1440.0,23.162091757797675,0.9718294271255072,7.066443588659567,1.2714063980218648,24.74281139066761,0.8969343136675101,11.547377279800223,0.6732228872878079,0.16580843429798758,3.0460080813721384,0.4071226975983867,0.047305633599988184,3.6222815460657203,0.42370723113764236,0.619543922579406,spheroid_0.csv,../cell_patterns
18,10080.0,1440.0,5.852181437341601,0.6521273908633595,13.256465382265752,1.6649944410142306,4.713964537045177,0.07365918177365524,16.208480067499917,0.2934500887117491,0.5924107184054614,2.060061592598393,0.37406247050857433,0.12005930684324854,4.060539301355786,0.042989326416184345,0.7816235361293863,spheroid_1.csv,../cell_patterns
19,10080.0,1440.0,3.5162721630979017,0.07831111357720222,8.532248320357635,3.8128156388379066,10.861579824031605,0.6473204977663783,7.650313553483412,0.058099016048711975,0.30278561863348213,4.220432355228049,0.13258155432275123,0.2769909197688505,4.1812170408498925,0.9583101356235296,0.4325268454225258,spheroid_2.csv,../cell_patterns
20,10080.0,1440.0,22.664814401498703,0.821375275286198,7.492315383170368,4.1510682728242605,2.8578246299219368,0.5652658862303556,16.72256760067169,0.14451357167716314,0.21247281053038347,3.539739175886018,0.7687009877705512,0.6801059650212996,0.5990642086744464,0.6420767845632046,0.486005857323785,spheroid_0.csv,../cell_patterns
21,10080.0,1440.0,19.97422715512994,0.8112419192560248,11.606474595219687,4.080080673035643,19.7256140659866,0.20684273429918945,11.062375837215491,0.20610403742363004,0.7738808675169869,8.36737599744226,0.15415881339370943,0.864749357058587,3.3374254670945627,0.1270410303559758,0.5051536410116405,spheroid_1.csv,../cell_patterns
22,10080.0,1440.0,8.195828343475593,0.3992605854559765,11.885886898704012,0.13677736627399767,0.7253431502627438,0.3412772002632308,9.579779991409968,0.5415788560540962,0.07902861420306084,4.786404421774739,0.8996684039620488,0.7235447677345834,4.790270620855513,0.49065236796889417,0.7125908058793026,spheroid_2.csv,../cell_patterns
23,10080.0,1440.0,1.541323493804803,0.859753946282228,10.392790970684311,2.522425128782607,3.8607795591330234,0.7404085863882682,10.129968831836855,0.22158059055025098,0.8936472873127288,0.29666582592505847,0.6669613794884005,0.22340420513735176,3.2299591975935336,0.7720484361235012,0.04019356671347455,spheroid_0.csv,../cell_patterns
24,10080.0,1440.0,13.360543522905145,0.6317637820682885,5.205542660228369,0.918476066790117,7.060618063563165,0.515183438839177,5.737944187856212,0.026631940764190568,0.14824710855644574,6.292740476615581,0.8022068715664921,0.9801383083613899,3.423171307450356,0.24182838618584784,0.991373459597071,spheroid_1.csv,../cell_patterns
25,10080.0,1440.0,4.149523954008744,0.5588553611969348,4.13573012098033,1.1586274419634188,10.158807634665685,0.9260375843204273,18.90511957381559,0.6034565315095862,0.5359643577856189,7.115210425534878,0.6263390209351509,0.6426501873649535,4.3941524169693755,0.9829773780047613,0.6560018359504979,spheroid_2.csv,../cell_patterns
26,10080.0,1440.0,0.879477798001058,0.5387894309834693,9.775361662286267,2.078630292127853,9.728512018445052,0.9876738206014494,2.987633194320232,0.9823170857726636,0.28435989658523647,5.769609056284784,0.20855084133755766,0.3610228414656932,0.47550178407007326,0.8136572221435456,0.9152667527400484,spheroid_0.csv,../cell_patterns
27,10080.0,1440.0,22.18529413331879,0.12701701899731452,1.1635739273922292,0.4772237680407198,12.62438237694522,0.6070153368950938,2.091044660614068,0.12446464118615562,0.6698329452310611,1.826054482219249,0.6468746192134502,0.5176156494760451,1.8545707692210123,0.4075620445324951,0.6907440126881297,spheroid_1.csv,../cell_patterns
28,10080.0,1440.0,2.166089036720296,0.2648382451982925,7.220865250703727,4.4968469054485825,14.769430398291636,0.2749323329232163,4.2804030103411606,0.5039175094763547,0.9391239246842553,9.369772959484903,0.557308955831737,0.9334931453896665,0.18043294510647745,0.2750432087409729,0.6362481263612101,spheroid_2.csv,../cell_patterns
29,10080.0,1440.0,0.3601682309008902,0.15677456441932797,14.741053639792632,0.6454348205990914,11.24913292554554,0.857845181080882,12.58597748671604,0.5991969740090587,0.9899273414963381,0.10584903207483429,0.38400259178472324,0.6628677143181525,1.9624244217772873,0.33011716706965155,0.41371120039591475,spheroid_0.csv,../cell_patterns
30,10080.0,1440.0,20.6768066685429,0.6664468265277428,5.890837762701593,4.882935154369879,8.849516093772966,0.9451461486654984,13.903238184355764,0.4399051721417625,0.7379399463173968,9.760952353790229,0.7839825681578674,0.2879831918410984,3.9495337568096933,0.5172358925672293,0.8208314163819805,spheroid_1.csv,../cell_patterns
31,10080.0,1440.0,1.2349376370768803,0.6943753243232199,4.442486217664476,4.385686931904474,23.15257907653615,0.381933442560719,22.713479009574407,0.8418579275568757,0.436167939806746,4.433019640164573,0.938247001613678,0.8310358534348626,2.244099146127838,0.5232186053823658,0.0032620684067812353,spheroid_2.csv,../cell_patterns
32,10080.0,1440.0,2.812592156622208,0.9056621962168201,4.981395871313849,3.1194112198305444,22.651051982894387,0.43340277575334424,18.44967247760537,0.401392307648217,0.34885935695317444,2.560876113468247,0.05051662541034764,0.3963293354223936,4.941941927871535,0.3527016127784349,0.5926924307360174,spheroid_0.csv,../cell_patterns
33,10080.0,1440.0,5.189133167500866,0.02391216344105845,3.0523430885016207,2.953648281545181,0.03697567400389832,0.7397854471004865,13.154607502019275,0.3867616697054621,0.46311042253425627,3.8088710173241203,0.19737884496885374,0.9609761067999232,1.0890256431925538,0.061808955122573,0.7768957401511781,spheroid_1.csv,../cell_patterns
34,10080.0,1440.0,17.703123197927,0.5183454000015513,3.308507551617472,3.7055243371653885,2.173327918133842,0.24738335519270513,19.113683904860917,0.639966785846504,0.37430918249776346,9.595440338266645,0.3014507908299195,0.09423343792139512,1.8299063463826926,0.5856107408809812,0.3398537108741397,spheroid_2.csv,../cell_patterns
35,10080.0,1440.0,18.92986389871841,0.7862466990166781,14.413630342591459,4.752744913811952,7.97956074256735,0.3653021367537942,3.648196165830168,0.9607357755290125,0.1276766859995176,3.2334130726352672,0.4504748538282655,0.5795677584023934,3.768431218746791,0.9096782439748577,0.38076900740917935,spheroid_0.csv,../cell_patterns
36,10080.0,1440.0,13.812224711880633,0.0583990143270763,8.630004609378124,1.9934225710936868,23.938489886522863,0.09918106079428561,17.414282210098005,0.25020600516366187,0.8616311620896888,4.912098303452508,0.742522230041924,0.7117684799561188,4.618306337362732,0.7983036145537633,0.22889076579724474,spheroid_1.csv,../cell_patterns
37,10080.0,1440.0,11.872021633913077,0.9986688228608965,12.972104801152065,1.591599252149226,14.475157380835618,0.10297736746355587,20.437768806388764,0.27041260871750916,0.23057807587713736,9.881076474485408,0.9969277420187873,0.6250962374334231,2.534002583372128,0.37491473032491685,0.6771950182200278,spheroid_2.csv,../cell_patterns
38,10080.0,1440.0,19.47622945914074,0.4448315552563049,1.3645068768292243,1.7585096326250038,20.064817680227655,0.6752468327327881,8.434366810404748,0.8930393715318097,0.24286903952850886,1.4713884795779022,0.5722504324193965,0.817524923926993,3.0917923199752484,0.08226884875656262,0.30430473101495625,spheroid_0.csv,../cell_patterns
39,10080.0,1440.0,14.995169143256241,0.728126359910673,6.320351856381305,0.08022306671028574,17.798910612824585,0.12081581454310848,23.493261514788674,0.469182867261101,0.019107018220514423,0.7760518077982685,0.17507866776990125,0.48133953556799575,1.5589065665463142,0.8294091588942986,0.2939810261643812,spheroid_1.csv,../cell_patterns
40,10080.0,1440.0,20.08725157828161,0.5709344016699966,8.113558574148193,0.8736200124409578,5.797493190601662,0.017263574439407472,7.285931399291465,0.1706655799254593,0.405691857407684,8.776240248874732,0.02462744821081242,0.15902072580353444,2.501781020106311,0.7088158567850917,0.5376828655132946,spheroid_2.csv,../cell_patterns
41,10080.0,1440.0,21.366074776091363,0.0913716360964022,11.186358199744078,4.555000205601274,22.06367252987114,0.7726678323013477,17.91237285921501,0.7159527327040953,0.607150334480089,5.880300006531891,0.588193594982337,0.11307042689185637,1.6779590266251838,0.17669024484836449,0.4419489206156154,spheroid_0.csv,../cell_patterns
42,10080.0,1440.0,21.72022706727796,0.4172046317809209,10.132670449622324,0.5134561270668566,18.246336514262804,0.49134055014264466,1.1085474650392577,0.5716319991168628,0.44269086903888677,5.447777137820538,0.01215261814156412,0.8851047568818438,2.9161238421271682,0.8880304561688454,0.07712204994897498,spheroid_1.csv,../cell_patterns
43,10080.0,1440.0,16.254091284125966,0.47796211685370915,2.0076204438850516,2.6284622786998546,3.0501146312586718,0.03211748445643805,14.795778505392038,0.7641605114971725,0.6977585925800261,0.8159468639537922,0.5056447952799271,0.9098366528837425,3.533411981918062,0.9333381167797873,0.8820539560049181,spheroid_2.csv,../cell_patterns
44,10080.0,1440.0,7.095872971309406,0.32937177917990845,3.774676596444443,1.4144060160688066,21.089232837609924,0.1554349424907316,0.34449827612097766,0.32441044918457346,0.18598237979758683,8.20099928057428,0.7204416604185232,0.3349267098687634,0.6968674698548585,0.7301342004829867,0.4647215321998682,spheroid_0.csv,../cell_patterns
45,10080.0,1440.0,16.872022234141753,0.1621996108576461,5.6556433444341145,2.1814844369078394,17.034274337803506,0.46819609234467746,5.083252220521728,0.6596367891217128,0.9029326108131527,2.9472710585064426,0.9767451302779009,0.17368141896338415,4.537214849779076,0.19252771723080858,0.3412812035459875,spheroid_1.csv,../cell_patterns
46,10080.0,1440.0,6.491764500251757,0.8927692784272161,6.743735667365315,0.7877393499558238,6.092009886471971,0.4479853216227472,20.92969280790102,0.9517485686145264,0.7080857245062855,5.39639239715769,0.2247000228516795,0.31019604915196825,2.0711207554207176,0.11746180048962973,0.16549633358298263,spheroid_2.csv,../cell_patterns
47,10080.0,1440.0,3.1193802981978958,0.1810795109288381,9.233727446552034,2.365424459831186,13.432769413004525,0.18649388742665032,24.413762620566246,0.7898541459683591,0.5518407713927886,7.9099382328731345,0.8369277320961588,0.46454125223729437,2.2261156193660687,0.7534834928372369,0.936507170581283,spheroid_0.csv,../cell_patterns
48,10080.0,1440.0,10.44086523163333,0.9345362561699825,2.9458544850158384,0.3498621526326917,15.785111470947609,0.22672757906679297,3.486871164006006,0.8000483992547417,0.6401645104814259,9.021580039605155,0.46807914893531255,0.588551389719323,4.244628827386936,0.5695473644897375,0.27831769330886236,spheroid_1.csv,../cell_patterns
49,10080.0,1440.0,12.346486845069236,0.5994078542174277,2.4046432187219775,2.492748758345334,24.049053958664977,0.97437232215956,14.106344927556073,0.18959539865908012,0.08657537173382815,6.487671930125409,0.33646454434121537,0.619276745790106,0.05377213120959806,0.22998517627595316,0.13374860101942831,spheroid_2.csv,../cell_patterns
50,10080.0,1440.0,9.528379496127924,0.2860526394188127,12.660732728923636,3.698117920184646,15.459963035846997,0.588377667815582,21.893065423526345,0.09396975821704247,0.03258403951534838,1.05315652835529,0.48203266905276926,0.9483787772059921,3.867101994316094,0.6389668416597121,0.5739059079247834,spheroid_0.csv,../cell_patterns
51,10080.0,1440.0,23.683641867419983,0.22699749968882407,13.553909811077036,3.069539412254585,6.992706048298405,0.41975060244117574,21.292179571264967,0.4546604867381621,0.9705173464981967,6.928622137676328,0.4299093801961403,0.4016940247942889,0.9890919358511491,0.8773126617337388,0.1995457585373228,spheroid_1.csv,../cell_patterns
52,10080.0,1440.0,7.674507541875301,0.4904859014754813,12.306299841295747,3.436152563330685,20.85428135443726,0.05264976379769744,4.989977294828173,0.07375266717235918,0.503354803972096,4.17171552488633,0.2885753469651446,0.3492786392810473,1.2247246336225963,0.21720495032781378,0.027258522320175848,spheroid_2.csv,../cell_patterns
53,10080.0,1440.0,15.186612367114352,0.36589669242747325,4.050605679549101,4.661893398822667,9.203313292814133,0.8337933065215185,24.94275786924672,0.01703122020159884,0.6229331065771188,1.252497451720783,0.269622832792271,0.5586893913216323,2.724977309224135,0.6908287871508303,0.09392099803874775,spheroid_0.csv,../cell_patterns
54,10080.0,1440.0,18.3953505805248,0.9415031626196388,13.921047139484912,2.282052839310639,11.976060289703804,0.9143350613349978,6.770549997351734,0.3732308703340535,0.5767249739148341,7.552572362348724,0.8632739141889952,0.8429596896623767,1.4392165364890133,0.6166605416018459,0.15343277589990623,spheroid_1.csv,../cell_patterns
55,10080.0,1440.0,11.274553760320355,0.7438513678804743,6.2055407293599645,3.5451138818624073,1.1890838604338374,0.6910768744885193,0.819165591196978,0.5339614521711502,0.9473943481376221,6.624689361388367,0.918165579883516,0.4576398819575897,2.3541541528011285,0.022848557117548848,0.3628374939075035,spheroid_2.csv,../cell_patterns
56,10080.0,1440.0,8.68023684718806,0.8742710754623588,10.66619436327335,2.831645937494169,21.953023797115684,0.7801524887188833,9.488285792841202,0.7317194781242152,0.8160359154557421,3.709782012784259,0.6177882317800778,0.753710986165116,1.3065540278303422,0.9689379239517746,0.7513581392044979,spheroid_0.csv,../cell_patterns
57,10080.0,1440.0,6.582665460307047,0.1135501911806454,2.3156240628958793,4.947029194858215,18.75550338854159,0.5369865405237352,8.906552129300302,0.837931940645549,0.10432351781248572,6.157590148170567,0.3467137291934522,0.18868456199136158,2.9856598893510506,0.6681816901703717,0.7278814964470455,spheroid_1.csv,../cell_patterns
58,10080.0,1440.0,14.112988933420308,0.34127912859902076,14.59417877939974,3.3599088530732053,16.718707817194748,0.8685654389524785,1.8624618398682113,0.30452558634496746,0.49336862005314897,8.896969653986186,0.25122177079389907,0.21809808503540132,4.423197099504758,0.4754552255643045,0.8643183810331719,spheroid_2.csv,../cell_patterns
59,10080.0,1440.0,24.599718088792667,0.005324930051241676,12.134860592249398,1.395513064123169,1.6250299835395552,0.30427871389446093,12.4005129822306,0.4953957201821024,0.3225087591832507,1.660550996017675,0.8457688391680643,0.25187226277119856,0.2673682693543159,0.4489291831982078,0.2409420120986051,spheroid_0.csv,../cell_patterns
60,10080.0,1440.0,4.880068647734312,0.21778741064875592,10.89718180456208,1.8451679481234886,8.289138489410481,0.6219479520691231,15.557939702325793,0.9171932080587217,0.042184150182429506,7.376205853107151,0.6937935265419981,0.06535172994012424,3.1729433336012356,0.30676677473664477,0.1089083042596833,spheroid_1.csv,../cell_patterns
61,10080.0,1440.0,12.952182015688907,0.25438777127732687,7.932528238998408,2.7625566156875,4.453580710900943,0.8044323300585248,23.910801699582763,0.6880123441695831,0.2792517488764764,8.556326544932798,0.08771240518916161,0.7844519032351766,4.804789183819965,0.15701251687263698,0.21207666999881503,spheroid_2.csv,../cell_patterns
62,10080.0,1440.0,9.440315255550296,0.4212637369893244,1.699707462971058,3.9046328893066513,12.105553081583702,0.330829038364029,10.934117666791716,0.3408045095534156,0.7525163191318563,2.326873928729995,0.9577179185763272,0.02021733994632789,1.4354624464212589,0.8543218312427192,0.5416241263819463,spheroid_0.csv,../cell_patterns
63,10080.0,1440.0,10.57647275962829,0.7003638810491494,13.704716505336505,1.1053190227596517,13.618500222127631,0.7172040600374469,15.32067705357684,0.7450278396108609,0.7916177136136738,2.7349098404114325,0.07529805766238681,0.5376901987266929,0.36598310426563413,0.5527161596445589,0.8469179518103529,spheroid_1.csv,../cell_patterns
64,10080.0,1440.0,15.670890768893953,0.6040636582334967,9.029702142792774,4.222047539069488,16.387161543723668,0.28264522092447975,19.700567042762106,0.9294982339406548,0.3802891966101015,0.5243087591425728,0.7014975976324641,0.43209985519918886,0.9363099720194574,0.010381791433998429,0.9669513388695793,spheroid_2.csv,../cell_patterns
65,10080.0,1440.0,17.21964448989937,0.7751725587674667,9.502328725813497,0.2948119102295687,19.160707472842123,0.5433464360788433,22.030890914034178,0.11099228124208865,0.8366893655452944,7.745312927548881,0.5399753387497619,0.012061198645043318,0.7928052569830956,0.2988920918167148,0.8082575211892603,spheroid_0.csv,../cell_patterns
66,10080.0,1440.0,24.15997887950561,0.3058019060543739,4.830962492853427,3.2985398924630775,5.127236004920633,0.16613809146140596,6.1174053133440855,0.8763700318080696,0.855265102577912,5.189193943062544,0.11940330459800606,0.7716747514859361,2.6681956393348587,0.3944384890843749,0.9495249410256473,spheroid_1.csv,../cell_patterns
67,10080.0,1440.0,23.162091757797675,0.9718294271255072,7.066443588659567,1.2714063980218648,24.74281139066761,0.8969343136675101,11.547377279800223,0.6732228872878079,0.16580843429798758,3.0460080813721384,0.4071226975983867,0.047305633599988184,3.6222815460657203,0.42370723113764236,0.619543922579406,spheroid_2.csv,../cell_patterns
68,10080.0,1440.0,5.852181437341601,0.6521273908633595,13.256465382265752,1.6649944410142306,4.713964537045177,0.07365918177365524,16.208480067499917,0.2934500887117491,0.5924107184054614,2.060061592598393,0.37406247050857433,0.12005930684324854,4.060539301355786,0.042989326416184345,0.7816235361293863,spheroid_0.csv,../cell_patterns
69,10080.0,1440.0,3.5162721630979017,0.07831111357720222,8.532248320357635,3.8128156388379066,10.861579824031605,0.6473204977663783,7.650313553483412,0.058099016048711975,0.30278561863348213,4.220432355228049,0.13258155432275123,0.2769909197688505,4.1812170408498925,0.9583101356235296,0.4325268454225258,spheroid_1.csv,../cell_patterns
70,10080.0,1440.0,22.664814401498703,0.821375275286198,7.492315383170368,4.1510682728242605,2.8578246299219368,0.5652658862303556,16.72256760067169,0.14451357167716314,0.21247281053038347,3.539739175886018,0.7687009877705512,0.6801059650212996,0.5990642086744464,0.6420767845632046,0.486005857323785,spheroid_2.csv,../cell_patterns
71,10080.0,1440.0,19.97422715512994,0.8112419192560248,11.606474595219687,4.080080673035643,19.7256140659866,0.20684273429918945,11.062375837215491,0.20610403742363004,0.7738808675169869,8.36737599744226,0.15415881339370943,0.864749357058587,3.3374254670945627,0.1270410303559758,0.5051536410116405,spheroid_0.csv,../cell_patterns
72,10080.0,1440.0,8.195828343475593,0.3992605854559765,11.885886898704012,0.13677736627399767,0.7253431502627438,0.3412772002632308,9.579779991409968,0.5415788560540962,0.07902861420306084,4.786404421774739,0.8996684039620488,0.7235447677345834,4.790270620855513,0.49065236796889417,0.7125908058793026,spheroid_1.csv,../cell_patterns
73,10080.0,1440.0,1.541323493804803,0.859753946282228,10.392790970684311,2.522425128782607,3.8607795591330234,0.7404085863882682,10.129968831836855,0.22158059055025098,0.8936472873127288,0.29666582592505847,0.6669613794884005,0.22340420513735176,3.2299591975935336,0.7720484361235012,0.04019356671347455,spheroid_2.csv,../cell_patterns
74,10080.0,1440.0,13.360543522905145,0.6317637820682885,5.205542660228369,0.918476066790117,7.060618063563165,0.515183438839177,5.737944187856212,0.026631940764190568,0.14824710855644574,6.292740476615581,0.8022068715664921,0.9801383083613899,3.423171307450356,0.24182838618584784,0.991373459597071,spheroid_0.csv,../cell_patterns
75,10080.0,1440.0,4.149523954008744,0.5588553611969348,4.13573012098033,1.1586274419634188,10.158807634665685,0.9260375843204273,18.90511957381559,0.6034565315095862,0.5359643577856189,7.115210425534878,0.6263390209351509,0.6426501873649535,4.3941524169693755,0.9829773780047613,0.6560018359504979,spheroid_1.csv,../cell_patterns
76,10080.0,1440.0,0.879477798001058,0.5387894309834693,9.775361662286267,2.078630292127853,9.728512018445052,0.9876738206014494,2.987633194320232,0.9823170857726636,0.28435989658523647,5.769609056284784,0.20855084133755766,0.3610228414656932,0.47550178407007326,0.8136572221435456,0.9152667527400484,spheroid_2.csv,../cell_patterns
77,10080.0,1440.0,22.18529413331879,0.12701701899731452,1.1635739273922292,0.4772237680407198,12.62438237694522,0.6070153368950938,2.091044660614068,0.12446464118615562,0.6698329452310611,1.826054482219249,0.6468746192134502,0.5176156494760451,1.8545707692210123,0.4075620445324951,0.6907440126881297,spheroid_0.csv,../cell_patterns
78,10080.0,1440.0,2.166089036720296,0.2648382451982925,7.220865250703727,4.4968469054485825,14.769430398291636,0.2749323329232163,4.2804030103411606,0.5039175094763547,0.9391239246842553,9.369772959484903,0.557308955831737,0.9334931453896665,0.18043294510647745,0.2750432087409729,0.6362481263612101,spheroid_1.csv,../cell_patterns
